C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20171117-FissionLabs-Microservices-presentation.html,Other file,e1d3351dfcf2cd13264e3d899e4d963a
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20171209-Jobs4Her-Microservices-presentation.html,Other file,28ae89536291e0acb2e41f551e3e72eb
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20180705-Software-Architect.html,Other file,0f3ff0d1599af6c5b648bfd89996dda4
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20180710-Technology-For-Beginners.html,Other file,3af64d059e0f3230354fa8570a4149ce
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20180731-10-Steps-To-Great-Programmer.html,Other file,3721915a37fa2d01691db7108eac3a44
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20180816-Automation-Testing-Selenium-Java.html,Other file,daae0d6f467b5500e8fe933b8019609f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20181104-Full-Stack-With-Angular-And-Spring-Boot.html,Other file,63ee39293af089bce50c5ae140e54ae9
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20190304-Full-Stack-With-React-And-Spring-Boot.html,Other file,b303772f88aa0a766e9e7eadccdedf19
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\20190315-Unit-Testing-Best-Practices.html,Other file,952036e6716f82d2de25627541d403b0
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\bower.json,Other file,1016edd8c1d31db0caca4b00bac1297f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\course-reviews.html,Other file,fffa40cb2d5e66c0dfbe608628b6d352
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\demo.html,Other file,387775b69d7c1b75ef3f65f9419a7cc0
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\FunctionalProgramming.txt,Other file,8ad944e479327d9e8d2d30fee07c3dca
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\GettingFunctionWithJava-AIOUG-16Mar19-RangaRaoKaranam-in28Minutes.pdf,PDF file,b93f1ca58714d9c362a3d668ecdb05f4
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\Gruntfile.js,Other file,9735fd2bb6b3a87d613e9eabae754493
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\in28minutes-in-numbers.html,Other file,9216642ed7066681beb41b5c3837bad4
